course,institution,cluster_number,cutoff_points,year
"BACHELOR OF ARTS (BUSINESS STUDIES, WITH IT)",TOM MBOYA UNIVERSITY,86,21.375,2023
BACHELOR OF SCIENCE (HOSPITALITY MANAGEMENT),MURANG'A UNIVERSITY OF TECHNOLOGY,21,25.78,2018
BACHELOR OF SCIENCE (HOSPITALITY MANAGEMENT),MURANG'A UNIVERSITY OF TECHNOLOGY,21,24.763,2019
BACHELOR OF SCIENCE (HOSPITALITY MANAGEMENT),MURANG'A UNIVERSITY OF TECHNOLOGY,21,22.361,2020
BACHELOR OF SCIENCE (HOSPITALITY MANAGEMENT),MURANG'A UNIVERSITY OF TECHNOLOGY,21,22.544,2021
BACHELOR OF SCIENCE (HOSPITALITY MANAGEMENT),MURANG'A UNIVERSITY OF TECHNOLOGY,21,24.429,2022
BACHELOR OF SCIENCE (HOSPITALITY MANAGEMENT),MURANG'A UNIVERSITY OF TECHNOLOGY,21,21.375,2023
BACHELOR OF SCIENCE (HOSPITALITY MANAGEMENT),MURANG'A UNIVERSITY OF TECHNOLOGY,21,23.037,2024
BACHELOR OF SCIENCE (METEOROLOGY),UNIVERSITY OF NAIROBI,10,24.321,2018
BACHELOR OF SCIENCE (METEOROLOGY),UNIVERSITY OF NAIROBI,10,25.446,2019
BACHELOR OF SCIENCE (METEOROLOGY),UNIVERSITY OF NAIROBI,10,17.674,2020
BACHELOR OF SCIENCE (METEOROLOGY),UNIVERSITY OF NAIROBI,10,17.802,2021
BACHELOR OF SCIENCE (METEOROLOGY),UNIVERSITY OF NAIROBI,10,17.363,2022
BACHELOR OF SCIENCE (METEOROLOGY),UNIVERSITY OF NAIROBI,10,15.683,2023
BACHELOR OF SCIENCE (GEOLOGY),UNIVERSITY OF NAIROBI,13,30.591,2018
BACHELOR OF SCIENCE (GEOLOGY),UNIVERSITY OF NAIROBI,13,32.49,2019
BACHELOR OF SCIENCE (GEOLOGY),UNIVERSITY OF NAIROBI,13,24.712,2020
BACHELOR OF SCIENCE (GEOLOGY),UNIVERSITY OF NAIROBI,13,17.802,2021
BACHELOR OF SCIENCE (GEOLOGY),UNIVERSITY OF NAIROBI,13,17.363,2022
BACHELOR OF SCIENCE (GEOLOGY),UNIVERSITY OF NAIROBI,13,15.683,2023
BACHELOR OF SCIENCE IN GEOLOGY,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,13,26.792,2018
BACHELOR OF SCIENCE IN GEOLOGY,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,13,26.748,2019
BACHELOR OF SCIENCE IN GEOLOGY,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,13,26.341,2020
BACHELOR OF SCIENCE IN GEOLOGY,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,13,17.802,2021
BACHELOR OF SCIENCE IN GEOLOGY,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,13,17.363,2022
BACHELOR OF SCIENCE IN GEOLOGY,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,13,15.683,2023
BACHELOR OF TECHNOLOGY (APPLIED STATISTICS),TECHNICAL UNIVERSITY OF KENYA,75,26.023,2018
BACHELOR OF TECHNOLOGY (APPLIED STATISTICS),TECHNICAL UNIVERSITY OF KENYA,75,30.356,2019
BACHELOR OF TECHNOLOGY (APPLIED STATISTICS),TECHNICAL UNIVERSITY OF KENYA,75,26.706,2020
BACHELOR OF TECHNOLOGY (APPLIED STATISTICS),TECHNICAL UNIVERSITY OF KENYA,75,23.832,2021
BACHELOR OF TECHNOLOGY (APPLIED STATISTICS),TECHNICAL UNIVERSITY OF KENYA,75,19.914,2022
BACHELOR OF TECHNOLOGY (APPLIED STATISTICS),TECHNICAL UNIVERSITY OF KENYA,75,18.831,2023
BACHELOR OF BUSINESS MANAGEMENT (MARINE BUSINESS MANAGEMENT),MOI UNIVERSITY,96,27.571,2018
BACHELOR OF BUSINESS MANAGEMENT (MARINE BUSINESS MANAGEMENT),MOI UNIVERSITY,96,27.792,2019
BACHELOR OF BUSINESS MANAGEMENT (MARINE BUSINESS MANAGEMENT),MOI UNIVERSITY,96,24.0,2020
BACHELOR OF BUSINESS MANAGEMENT (MARINE BUSINESS MANAGEMENT),MOI UNIVERSITY,96,22.544,2021
BACHELOR OF BUSINESS MANAGEMENT (MARINE BUSINESS MANAGEMENT),MOI UNIVERSITY,96,21.444,2022
BACHELOR OF BUSINESS MANAGEMENT (MARINE BUSINESS MANAGEMENT),MOI UNIVERSITY,96,21.375,2023
BACHELOR OF ARTS IN ISLAMIC SHARIA,ISLAMIC UNIVERSITY OF KENYA,42,20.991,2020
BACHELOR OF ARTS IN ISLAMIC SHARIA,ISLAMIC UNIVERSITY OF KENYA,42,19.956,2021
BACHELOR OF ARTS IN ISLAMIC SHARIA,ISLAMIC UNIVERSITY OF KENYA,42,19.67,2022
BACHELOR OF ARTS IN ISLAMIC SHARIA,ISLAMIC UNIVERSITY OF KENYA,42,20.93,2023
BACHELOR OF TECHNOLOGY (CHEMICAL ENGINEERING),TECHNICAL UNIVERSITY OF KENYA,99,33.916,2018
BACHELOR OF TECHNOLOGY (CHEMICAL ENGINEERING),TECHNICAL UNIVERSITY OF KENYA,99,36.247,2019
BACHELOR OF TECHNOLOGY (CHEMICAL ENGINEERING),TECHNICAL UNIVERSITY OF KENYA,99,28.344,2020
BACHELOR OF TECHNOLOGY (CHEMICAL ENGINEERING),TECHNICAL UNIVERSITY OF KENYA,99,27.165,2021
BACHELOR OF TECHNOLOGY (CHEMICAL ENGINEERING),TECHNICAL UNIVERSITY OF KENYA,99,25.214,2022
BACHELOR OF TECHNOLOGY (CHEMICAL ENGINEERING),TECHNICAL UNIVERSITY OF KENYA,99,27.25,2023
BACHELOR OF SCIENCE (FORESTRY),SOUTH EASTERN KENYA UNIVERSITY,30,16.791,2020
BACHELOR OF SCIENCE (FORESTRY),SOUTH EASTERN KENYA UNIVERSITY,30,17.459,2021
BACHELOR OF SCIENCE (FORESTRY),UNIVERSITY OF KABIANGA,30,26.763,2018
BACHELOR OF SCIENCE (FORESTRY),UNIVERSITY OF KABIANGA,30,17.043,2022
BACHELOR OF SCIENCE (FORESTRY),UNIVERSITY OF KABIANGA,30,15.864,2023
BACHELOR OF SCIENCE (FORESTRY),UNIVERSITY OF ELDORET,30,27.489,2019
BACHELOR OF TECHNOLOGY (GEOINFORMATION TECHNOLOGY),TECHNICAL UNIVERSITY OF KENYA,78,25.836,2018
BACHELOR OF TECHNOLOGY (GEOINFORMATION TECHNOLOGY),TECHNICAL UNIVERSITY OF KENYA,78,25.316,2019
BACHELOR OF TECHNOLOGY (GEOINFORMATION TECHNOLOGY),TECHNICAL UNIVERSITY OF KENYA,78,24.489,2020
BACHELOR OF TECHNOLOGY (GEOINFORMATION TECHNOLOGY),TECHNICAL UNIVERSITY OF KENYA,78,17.802,2021
BACHELOR OF TECHNOLOGY (GEOINFORMATION TECHNOLOGY),TECHNICAL UNIVERSITY OF KENYA,78,17.363,2022
BACHELOR OF TECHNOLOGY (GEOINFORMATION TECHNOLOGY),TECHNICAL UNIVERSITY OF KENYA,78,15.683,2023
BACHELOR OF SCIENCE (EXERCISE & SPORT SCIENCE),KENYATTA UNIVERSITY,34,24.93,2018
BACHELOR OF SCIENCE (EXERCISE & SPORT SCIENCE),KENYATTA UNIVERSITY,34,24.097,2019
BACHELOR OF SCIENCE (EXERCISE & SPORT SCIENCE),KENYATTA UNIVERSITY,34,23.354,2020
BACHELOR OF SCIENCE (EXERCISE & SPORT SCIENCE),KENYATTA UNIVERSITY,34,20.72,2021
BACHELOR OF SCIENCE (EXERCISE & SPORT SCIENCE),KENYATTA UNIVERSITY,34,20.402,2022
BACHELOR OF SCIENCE (EXERCISE & SPORT SCIENCE),KENYATTA UNIVERSITY,34,19.92,2023
BACHELOR OF SCIENCE (EXERCISE & SPORT SCIENCE),KENYATTA UNIVERSITY,34,22.131,2024
"BACHELOR OF ARTS (RELIGION, WITH IT)",MASENO UNIVERSITY,43,25.058,2018
"BACHELOR OF ARTS (RELIGION, WITH IT)",MASENO UNIVERSITY,43,23.853,2019
"BACHELOR OF ARTS (RELIGION, WITH IT)",MASENO UNIVERSITY,43,27.108,2020
"BACHELOR OF ARTS (RELIGION, WITH IT)",MASENO UNIVERSITY,43,19.956,2021
"BACHELOR OF ARTS (RELIGION, WITH IT)",MASENO UNIVERSITY,43,19.67,2022
"BACHELOR OF ARTS (RELIGION, WITH IT)",MASENO UNIVERSITY,43,20.93,2023
BACHELOR OF TECHNOLOGY (APPLIED BIOLOGY),TECHNICAL UNIVERSITY OF KENYA,74,29.374,2018
BACHELOR OF TECHNOLOGY (APPLIED BIOLOGY),TECHNICAL UNIVERSITY OF KENYA,74,34.819,2019
BACHELOR OF TECHNOLOGY (APPLIED BIOLOGY),TECHNICAL UNIVERSITY OF KENYA,74,16.791,2020
BACHELOR OF TECHNOLOGY (APPLIED BIOLOGY),TECHNICAL UNIVERSITY OF KENYA,74,17.459,2021
BACHELOR OF TECHNOLOGY (APPLIED BIOLOGY),TECHNICAL UNIVERSITY OF KENYA,74,16.974,2022
BACHELOR OF TECHNOLOGY (APPLIED BIOLOGY),TECHNICAL UNIVERSITY OF KENYA,74,15.683,2023
BACHELOR OF TECHNOLOGY (COMMUNICATION AND COMPUTER NETWORKS),TECHNICAL UNIVERSITY OF KENYA,76,36.086,2018
BACHELOR OF TECHNOLOGY (COMMUNICATION AND COMPUTER NETWORKS),TECHNICAL UNIVERSITY OF KENYA,76,36.226,2019
BACHELOR OF TECHNOLOGY (COMMUNICATION AND COMPUTER NETWORKS),TECHNICAL UNIVERSITY OF KENYA,76,35.983,2020
BACHELOR OF TECHNOLOGY (COMMUNICATION AND COMPUTER NETWORKS),TECHNICAL UNIVERSITY OF KENYA,76,32.534,2021
BACHELOR OF TECHNOLOGY (COMMUNICATION AND COMPUTER NETWORKS),TECHNICAL UNIVERSITY OF KENYA,76,33.59,2022
BACHELOR OF TECHNOLOGY (COMMUNICATION AND COMPUTER NETWORKS),TECHNICAL UNIVERSITY OF KENYA,76,32.72,2023
BACHELOR OF TECHNOLOGY (COMMUNICATION AND COMPUTER NETWORKS),TECHNICAL UNIVERSITY OF KENYA,76,30.686,2024
BACHELOR OF ARTS (COUNSELING),KENYATTA UNIVERSITY,37,25.337,2018
BACHELOR OF ARTS (COUNSELING),KENYATTA UNIVERSITY,37,26.604,2019
BACHELOR OF ARTS (COUNSELING),KENYATTA UNIVERSITY,37,25.828,2020
BACHELOR OF ARTS (COUNSELING),KENYATTA UNIVERSITY,37,22.926,2021
BACHELOR OF ARTS (COUNSELING),KENYATTA UNIVERSITY,37,24.937,2022
BACHELOR OF ARTS (COUNSELING),KENYATTA UNIVERSITY,37,22.449,2023
BACHELOR OF SCIENCE IN COMMUNITY RESOURCE MANAGEMENT,MACHAKOS UNIVERSITY,86,25.506,2018
BACHELOR OF SCIENCE IN COMMUNITY RESOURCE MANAGEMENT,MACHAKOS UNIVERSITY,86,24.419,2020
BACHELOR OF SCIENCE IN COMMUNITY RESOURCE MANAGEMENT,MACHAKOS UNIVERSITY,86,22.926,2021
BACHELOR OF SCIENCE IN COMMUNITY RESOURCE MANAGEMENT,MACHAKOS UNIVERSITY,86,22.916,2022
BACHELOR OF SCIENCE IN COMMUNITY RESOURCE MANAGEMENT,MACHAKOS UNIVERSITY,86,22.449,2023
BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT AND ENVIRONMENT),JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,43,26.449,2018
BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT AND ENVIRONMENT),JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,43,26.924,2019
BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT AND ENVIRONMENT),JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,43,28.334,2020
BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT AND ENVIRONMENT),JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,43,27.458,2021
BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT AND ENVIRONMENT),JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,43,28.923,2022
BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT AND ENVIRONMENT),JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,43,25.35,2023
BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT AND ENVIRONMENT),JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,43,26.503,2024
BACHELOR OF URBAN AND REGIONAL PLANNING,MAASAI MARA UNIVERSITY,40,27.824,2018
BACHELOR OF URBAN AND REGIONAL PLANNING,MAASAI MARA UNIVERSITY,40,28.813,2019
BACHELOR OF URBAN AND REGIONAL PLANNING,MAASAI MARA UNIVERSITY,40,27.112,2020
BACHELOR OF URBAN AND REGIONAL PLANNING,MAASAI MARA UNIVERSITY,40,19.039,2021
BACHELOR OF URBAN AND REGIONAL PLANNING,MAASAI MARA UNIVERSITY,40,18.692,2022
BACHELOR OF URBAN AND REGIONAL PLANNING,MAASAI MARA UNIVERSITY,40,18.392,2023
BACHELOR OF TECHNOLOGY (NUTRITION AND DIETETICS),TECHNICAL UNIVERSITY OF KENYA,81,28.833,2018
BACHELOR OF TECHNOLOGY (NUTRITION AND DIETETICS),TECHNICAL UNIVERSITY OF KENYA,81,33.685,2019
BACHELOR OF TECHNOLOGY (NUTRITION AND DIETETICS),TECHNICAL UNIVERSITY OF KENYA,81,29.993,2020
BACHELOR OF TECHNOLOGY (NUTRITION AND DIETETICS),TECHNICAL UNIVERSITY OF KENYA,81,26.7,2021
BACHELOR OF TECHNOLOGY (NUTRITION AND DIETETICS),TECHNICAL UNIVERSITY OF KENYA,81,31.312,2022
BACHELOR OF TECHNOLOGY (NUTRITION AND DIETETICS),TECHNICAL UNIVERSITY OF KENYA,81,25.924,2023
BACHELOR OF TECHNOLOGY (NUTRITION AND DIETETICS),TECHNICAL UNIVERSITY OF KENYA,81,25.405,2024
"BACHELOR OF ARTS ( POLITICAL SCIENCE, WITH IT)",MASENO UNIVERSITY,51,24.806,2018
"BACHELOR OF ARTS ( POLITICAL SCIENCE, WITH IT)",MASENO UNIVERSITY,51,24.264,2019
"BACHELOR OF ARTS ( POLITICAL SCIENCE, WITH IT)",MASENO UNIVERSITY,51,25.456,2020
"BACHELOR OF ARTS ( POLITICAL SCIENCE, WITH IT)",MASENO UNIVERSITY,51,22.926,2021
"BACHELOR OF ARTS ( POLITICAL SCIENCE, WITH IT)",MASENO UNIVERSITY,51,22.916,2022
"BACHELOR OF ARTS ( POLITICAL SCIENCE, WITH IT)",MASENO UNIVERSITY,51,22.449,2023
BACHELOR OF ARTS ( POLITICAL SCIENCE),PWANI UNIVERSITY,51,25.145,2018
BACHELOR OF ARTS ( POLITICAL SCIENCE),PWANI UNIVERSITY,51,24.121,2019
BACHELOR OF ARTS ( POLITICAL SCIENCE),PWANI UNIVERSITY,51,25.389,2020
BACHELOR OF ARTS ( POLITICAL SCIENCE),PWANI UNIVERSITY,51,22.926,2021
BACHELOR OF ARTS ( POLITICAL SCIENCE),PWANI UNIVERSITY,51,22.916,2022
BACHELOR OF ARTS ( POLITICAL SCIENCE),PWANI UNIVERSITY,51,22.449,2023
BACHELOR OF APPLIED SCIENCE (GEO-INFORMATICS),TECHNICAL UNIVERSITY OF KENYA,53,31.59,2018
BACHELOR OF APPLIED SCIENCE (GEO-INFORMATICS),TECHNICAL UNIVERSITY OF KENYA,53,34.194,2019
BACHELOR OF APPLIED SCIENCE (GEO-INFORMATICS),TECHNICAL UNIVERSITY OF KENYA,53,34.045,2020
BACHELOR OF APPLIED SCIENCE (GEO-INFORMATICS),TECHNICAL UNIVERSITY OF KENYA,53,33.909,2021
BACHELOR OF APPLIED SCIENCE (GEO-INFORMATICS),TECHNICAL UNIVERSITY OF KENYA,53,32.166,2022
BACHELOR OF APPLIED SCIENCE (GEO-INFORMATICS),TECHNICAL UNIVERSITY OF KENYA,53,25.7,2023
BACHELOR OF APPLIED SCIENCE (GEO-INFORMATICS),TECHNICAL UNIVERSITY OF KENYA,53,29.656,2024
BACHELOR OF HEALTH SERVICES MANAGEMENT,KENYATTA UNIVERSITY,43,28.442,2018
BACHELOR OF HEALTH SERVICES MANAGEMENT,KENYATTA UNIVERSITY,43,30.333,2019
BACHELOR OF HEALTH SERVICES MANAGEMENT,KENYATTA UNIVERSITY,43,26.375,2020
BACHELOR OF HEALTH SERVICES MANAGEMENT,KENYATTA UNIVERSITY,43,26.936,2021
BACHELOR OF HEALTH SERVICES MANAGEMENT,KENYATTA UNIVERSITY,43,27.736,2022
BACHELOR OF HEALTH SERVICES MANAGEMENT,KENYATTA UNIVERSITY,43,27.581,2023
BACHELOR OF SCIENCE IN REAL ESTATE MANAGEMENT,MOUNT KENYA UNIVERSITY,83,29.611,2018
BACHELOR OF SCIENCE IN REAL ESTATE MANAGEMENT,MOUNT KENYA UNIVERSITY,83,31.622,2019
BACHELOR OF SCIENCE IN REAL ESTATE MANAGEMENT,MOUNT KENYA UNIVERSITY,83,28.286,2020
BACHELOR OF SCIENCE IN REAL ESTATE MANAGEMENT,MOUNT KENYA UNIVERSITY,83,28.492,2021
BACHELOR OF SCIENCE IN REAL ESTATE MANAGEMENT,MOUNT KENYA UNIVERSITY,83,18.692,2022
BACHELOR OF SCIENCE IN REAL ESTATE MANAGEMENT,MOUNT KENYA UNIVERSITY,83,18.392,2023
BACHELOR OF ENGINEERING (MECHANICAL & PRODUCTION ENGINEERING),UNIVERSITY OF ELDORET,18,36.578,2018
BACHELOR OF ENGINEERING (MECHANICAL & PRODUCTION ENGINEERING),UNIVERSITY OF ELDORET,18,37.911,2019
BACHELOR OF ENGINEERING (MECHANICAL & PRODUCTION ENGINEERING),UNIVERSITY OF ELDORET,18,34.848,2020
BACHELOR OF ENGINEERING (MECHANICAL & PRODUCTION ENGINEERING),UNIVERSITY OF ELDORET,18,35.052,2021
BACHELOR OF ENGINEERING (MECHANICAL & PRODUCTION ENGINEERING),UNIVERSITY OF ELDORET,18,35.269,2022
BACHELOR OF ENGINEERING (MECHANICAL & PRODUCTION ENGINEERING),UNIVERSITY OF ELDORET,18,26.898,2023
BACHELOR OF ENGINEERING (MECHANICAL & PRODUCTION ENGINEERING),UNIVERSITY OF ELDORET,18,33.265,2024
BACHELOR OF ENGINEERING (MECHANICAL AND PRODUCTION ENGINEERING),MOI UNIVERSITY,18,38.901,2018
BACHELOR OF ENGINEERING (MECHANICAL AND PRODUCTION ENGINEERING),MOI UNIVERSITY,18,39.559,2019
BACHELOR OF ENGINEERING (MECHANICAL AND PRODUCTION ENGINEERING),MOI UNIVERSITY,18,38.52,2020
BACHELOR OF ENGINEERING (MECHANICAL AND PRODUCTION ENGINEERING),MOI UNIVERSITY,18,27.088,2021
BACHELOR OF ENGINEERING (MECHANICAL AND PRODUCTION ENGINEERING),MOI UNIVERSITY,18,36.19,2022
BACHELOR OF ENGINEERING (MECHANICAL AND PRODUCTION ENGINEERING),MOI UNIVERSITY,18,36.089,2023
BACHELOR OF ENGINEERING (MECHANICAL AND PRODUCTION ENGINEERING),MOI UNIVERSITY,18,26.664,2024
BACHELOR OF ARTS (DESIGN),UNIVERSITY OF NAIROBI,5,31.724,2018
BACHELOR OF ARTS (DESIGN),UNIVERSITY OF NAIROBI,5,34.241,2019
BACHELOR OF ARTS (DESIGN),UNIVERSITY OF NAIROBI,5,32.957,2020
BACHELOR OF ARTS (DESIGN),UNIVERSITY OF NAIROBI,5,26.1,2021
BACHELOR OF ARTS (DESIGN),UNIVERSITY OF NAIROBI,5,25.961,2022
BACHELOR OF ARTS (DESIGN),UNIVERSITY OF NAIROBI,5,26.093,2023
BACHELOR OF SCIENCE IN COMPUTER TECHNOLOGY,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,8,38.203,2018
BACHELOR OF SCIENCE IN COMPUTER TECHNOLOGY,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,8,38.268,2019
BACHELOR OF SCIENCE IN COMPUTER TECHNOLOGY,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,8,38.382,2020
BACHELOR OF SCIENCE IN COMPUTER TECHNOLOGY,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,8,28.621,2021
BACHELOR OF SCIENCE IN COMPUTER TECHNOLOGY,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,8,37.625,2022
BACHELOR OF SCIENCE IN COMPUTER TECHNOLOGY,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,8,37.867,2023
BACHELOR OF SCIENCE IN COMPUTER TECHNOLOGY,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,8,38.488,2024
BACHELOR OF SCIENCE (COMPUTER SCIENCE & TECHNOLOGY),MASENO UNIVERSITY,8,25.776,2018
BACHELOR OF SCIENCE (COMPUTER SCIENCE & TECHNOLOGY),MASENO UNIVERSITY,8,25.027,2019
BACHELOR OF SCIENCE (COMPUTER SCIENCE & TECHNOLOGY),MASENO UNIVERSITY,8,24.866,2020
BACHELOR OF SCIENCE (COMPUTER SCIENCE & TECHNOLOGY),MASENO UNIVERSITY,8,19.223,2021
BACHELOR OF SCIENCE (COMPUTER SCIENCE & TECHNOLOGY),MASENO UNIVERSITY,8,25.796,2022
BACHELOR OF SCIENCE (COMPUTER SCIENCE & TECHNOLOGY),MASENO UNIVERSITY,8,25.315,2023
BACHELOR OF SCIENCE (COMPUTER SCIENCE & TECHNOLOGY),MASENO UNIVERSITY,8,26.477,2024
BACHELOR OF SCIENCE (COMPUTER TECHNOLOGY),MULTIMEDIA UNIVERSITY OF KENYA,8,30.441,2018
BACHELOR OF SCIENCE (COMPUTER TECHNOLOGY),MULTIMEDIA UNIVERSITY OF KENYA,8,32.843,2019
BACHELOR OF SCIENCE (COMPUTER TECHNOLOGY),MULTIMEDIA UNIVERSITY OF KENYA,8,33.151,2020
BACHELOR OF SCIENCE (COMPUTER TECHNOLOGY),MULTIMEDIA UNIVERSITY OF KENYA,8,19.223,2021
BACHELOR OF SCIENCE (COMPUTER TECHNOLOGY),MULTIMEDIA UNIVERSITY OF KENYA,8,30.456,2022
BACHELOR OF SCIENCE (COMPUTER TECHNOLOGY),MULTIMEDIA UNIVERSITY OF KENYA,8,31.181,2023
BACHELOR OF SCIENCE (COMPUTER TECHNOLOGY),MULTIMEDIA UNIVERSITY OF KENYA,8,32.452,2024
BACHELOR OF EDUCATION (SCIENCE) WITH GUIDANCE AND COUNSELING,MAASAI MARA UNIVERSITY,33,24.901,2018
BACHELOR OF EDUCATION (SCIENCE) WITH GUIDANCE AND COUNSELING,MAASAI MARA UNIVERSITY,33,26.885,2019
BACHELOR OF EDUCATION (SCIENCE) WITH GUIDANCE AND COUNSELING,MAASAI MARA UNIVERSITY,33,26.973,2020
BACHELOR OF EDUCATION (SCIENCE) WITH GUIDANCE AND COUNSELING,MAASAI MARA UNIVERSITY,33,22.636,2021
BACHELOR OF EDUCATION (SCIENCE) WITH GUIDANCE AND COUNSELING,MAASAI MARA UNIVERSITY,33,22.358,2022
BACHELOR OF EDUCATION (SCIENCE) WITH GUIDANCE AND COUNSELING,MAASAI MARA UNIVERSITY,33,23.049,2023
BACHELOR OF SCIENCE (BIOCHEMISTRY AND MOLECULAR BIOLOGY),JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,37,32.559,2018
BACHELOR OF SCIENCE (BIOCHEMISTRY AND MOLECULAR BIOLOGY),JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,37,34.377,2019
BACHELOR OF SCIENCE (BIOCHEMISTRY AND MOLECULAR BIOLOGY),JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,37,34.452,2020
BACHELOR OF SCIENCE (BIOCHEMISTRY AND MOLECULAR BIOLOGY),JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,37,32.608,2021
BACHELOR OF SCIENCE (BIOCHEMISTRY AND MOLECULAR BIOLOGY),JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,37,33.576,2022
BACHELOR OF SCIENCE (BIOCHEMISTRY AND MOLECULAR BIOLOGY),JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,37,31.058,2023
BACHELOR OF SCIENCE (BIOCHEMISTRY AND MOLECULAR BIOLOGY),JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,37,32.07,2024
"BACHELOR OF ARTS (FINE ART, WITH IT)",MASENO UNIVERSITY,9,36.295,2018
"BACHELOR OF ARTS (FINE ART, WITH IT)",MASENO UNIVERSITY,9,23.7,2019
"BACHELOR OF ARTS (FINE ART, WITH IT)",MASENO UNIVERSITY,9,22.21,2020
"BACHELOR OF ARTS (FINE ART, WITH IT)",MASENO UNIVERSITY,9,22.926,2021
"BACHELOR OF ARTS (FINE ART, WITH IT)",MASENO UNIVERSITY,9,24.492,2022
"BACHELOR OF ARTS (FINE ART, WITH IT)",MASENO UNIVERSITY,9,22.449,2023
BACHELOR OF ARTS (FINE ARTS),KENYATTA UNIVERSITY,9,25.166,2018
BACHELOR OF ARTS (FINE ARTS),KENYATTA UNIVERSITY,9,25.533,2019
BACHELOR OF ARTS (FINE ARTS),KENYATTA UNIVERSITY,9,26.885,2021
BACHELOR OF ARTS (FINE ARTS),KENYATTA UNIVERSITY,9,28.51,2022
BACHELOR OF ARTS (FINE ARTS),KENYATTA UNIVERSITY,9,22.449,2023
BACHELOR OF ARTS (FINE ARTS),KENYATTA UNIVERSITY,9,23.733,2024
BACHELOR OF EDUCATION (SPECIAL NEEDS EDUCATION - SECONDARY OPTION),MOI UNIVERSITY,56,24.776,2018
BACHELOR OF EDUCATION (SPECIAL NEEDS EDUCATION - SECONDARY OPTION),MOI UNIVERSITY,56,28.245,2019
BACHELOR OF EDUCATION (SPECIAL NEEDS EDUCATION - SECONDARY OPTION),MOI UNIVERSITY,56,31.016,2020
BACHELOR OF EDUCATION (SPECIAL NEEDS EDUCATION - SECONDARY OPTION),MOI UNIVERSITY,56,22.636,2021
BACHELOR OF EDUCATION (SPECIAL NEEDS EDUCATION - SECONDARY OPTION),MOI UNIVERSITY,56,29.929,2022
BACHELOR OF EDUCATION (SPECIAL NEEDS EDUCATION - SECONDARY OPTION),MOI UNIVERSITY,56,25.351,2023
BACHELOR OF EDUCATION (SPECIAL NEEDS EDUCATION - SECONDARY OPTION),MOI UNIVERSITY,56,23.359,2024
BACHELOR OF EDUCATION SPECIAL NEEDS EDUCATION SECONDARY OPTION,MOUNT KENYA UNIVERSITY,56,24.322,2018
BACHELOR OF EDUCATION SPECIAL NEEDS EDUCATION SECONDARY OPTION,MOUNT KENYA UNIVERSITY,56,24.483,2019
BACHELOR OF EDUCATION SPECIAL NEEDS EDUCATION SECONDARY OPTION,MOUNT KENYA UNIVERSITY,56,27.764,2020
BACHELOR OF EDUCATION SPECIAL NEEDS EDUCATION SECONDARY OPTION,MOUNT KENYA UNIVERSITY,56,22.636,2021
BACHELOR OF EDUCATION SPECIAL NEEDS EDUCATION SECONDARY OPTION,MOUNT KENYA UNIVERSITY,56,22.358,2022
BACHELOR OF EDUCATION SPECIAL NEEDS EDUCATION SECONDARY OPTION,MOUNT KENYA UNIVERSITY,56,21.858,2023
